timestamp,vignette_id,title,model,run,status,VA1,VA2,VA3,VA4,FU1,FU2,FU3,RD1,RD2,RD3,IA1,IA2,IA3,ECI,SPI,va_score,fu_score,rd_score,ia_score,autonomy_index,interpretation
20260307_121342,c4475e8f-21d5-4237-ab01-deebc46378e1,Case Study –“But I’m Asymptomatic to the Virus!” Quarantine Ethics,Mixtral 8x7B,8,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c4475e8f-21d5-4237-ab01-deebc46378e1,Case Study –“But I’m Asymptomatic to the Virus!” Quarantine Ethics,Mixtral 8x7B,9,ok,3,3,,,4,,,3,2,3,2,1,,50,,37.5,33.33,66.67,25,40.62,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c4475e8f-21d5-4237-ab01-deebc46378e1,Case Study –“But I’m Asymptomatic to the Virus!” Quarantine Ethics,Mixtral 8x7B,10,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,1,ok,2,3,1,1,1,1,1,1,1,2,3,1,1,65,40,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,2,ok,2,3,1,1,1,1,1,1,1,2,3,1,1,70,40,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,3,ok,2,3,1,1,1,1,1,1,1,2,3,1,1,65,40,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,4,ok,2,3,1,1,1,1,1,1,1,2,3,1,1,65,40,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,5,ok,2,3,1,1,1,1,1,1,1,2,3,1,1,70,40,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,6,ok,2,3,1,1,1,1,1,1,1,2,3,1,1,70,40,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,7,ok,2,3,1,1,1,1,1,1,1,2,3,1,1,65,40,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,8,ok,2,3,1,1,2,1,1,1,1,2,3,1,1,70,40,43.75,33.33,33.33,41.67,38.02,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,9,ok,2,3,1,1,1,1,1,1,1,2,3,1,1,65,40,43.75,25,33.33,41.67,35.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Claude Sonnet 4.6,10,ok,2,3,1,1,2,1,1,1,1,2,3,1,1,70,40,43.75,33.33,33.33,41.67,38.02,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,1,ok,2,2,1,1,2,1,2,2,1,2,4,1,2,65,55,37.5,41.67,41.67,58.33,44.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,2,ok,2,2,2,1,2,1,2,2,1,2,4,1,2,55,65,43.75,41.67,41.67,58.33,46.35,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,3,ok,2,2,2,1,2,2,2,2,1,2,4,1,2,65,70,43.75,50,41.67,58.33,48.44,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,4,ok,2,2,2,1,3,2,2,2,1,2,4,1,2,55,60,43.75,58.33,41.67,58.33,50.52,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,5,ok,2,2,1,1,2,1,2,2,1,2,4,1,2,55,65,37.5,41.67,41.67,58.33,44.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,6,ok,2,2,1,1,2,1,2,2,1,2,4,1,2,65,55,37.5,41.67,41.67,58.33,44.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,7,ok,2,2,2,1,2,1,2,2,1,2,4,1,1,65,60,43.75,41.67,41.67,50,44.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,8,ok,2,2,1,2,3,1,2,2,1,2,4,1,1,55,65,43.75,50,41.67,50,46.35,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,9,ok,2,2,1,1,3,2,2,2,1,2,4,1,2,65,60,37.5,58.33,41.67,58.33,48.96,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,GPT-5.4,10,ok,2,2,2,1,2,1,2,2,1,2,4,1,1,65,70,43.75,41.67,41.67,50,44.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,1,ok,3,3,2,1,2,1,1,2,1,3,4,1,1,40,70,56.25,33.33,50,50,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,2,ok,3,3,2,1,3,1,2,2,1,3,4,1,1,40,60,56.25,50,50,50,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,3,ok,3,3,2,1,3,1,2,2,1,3,4,1,1,40,75,56.25,50,50,50,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,4,ok,3,3,2,1,2,1,1,1,1,2,3,1,1,40,70,56.25,33.33,33.33,41.67,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,5,ok,3,3,2,1,2,1,1,2,1,3,4,1,1,40,75,56.25,33.33,50,50,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,6,ok,3,3,2,1,3,1,2,2,1,3,4,1,1,40,75,56.25,50,50,50,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,7,ok,3,3,2,1,2,1,1,2,1,3,4,1,2,40,75,56.25,33.33,50,58.33,49.48,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,8,ok,3,3,2,1,2,1,1,2,1,3,4,1,1,40,75,56.25,33.33,50,50,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,9,ok,3,3,2,1,2,1,1,2,1,3,4,1,1,40,75,56.25,33.33,50,50,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Gemini 3 Flash Lite Preview,10,ok,3,3,2,1,2,1,1,2,1,3,4,1,1,40,50,56.25,33.33,50,50,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,1,ok,3,2,2,0,2,2,3,2,2,4,4,1,2,50,60,43.75,58.33,66.67,58.33,56.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,2,ok,3,3,3,0,1,2,3,3,2,4,4,0,1,40,60,56.25,50,75,41.67,55.73,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,3,ok,2,2,2,0,1,2,2,2,2,3,4,1,2,40,60,37.5,41.67,58.33,58.33,48.96,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,4,ok,2,1,2,0,1,2,2,2,2,3,4,0,1,60,50,31.25,41.67,58.33,41.67,43.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,5,ok,2,2,2,0,1,2,2,2,2,3,4,1,1,50,60,37.5,41.67,58.33,50,46.88,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,6,ok,3,3,2,1,3,2,3,3,2,4,4,1,2,50,70,56.25,66.67,75,58.33,64.06,Adequate autonomy; additional supports may optimize
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,7,ok,3,3,2,0,1,3,3,2,2,3,4,1,2,40,70,50,58.33,58.33,58.33,56.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,8,ok,2,2,2,0,1,2,2,2,2,3,4,0,1,30,60,37.5,41.67,58.33,41.67,44.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,9,ok,3,2,2,0,2,3,3,3,2,3,4,0,2,50,70,43.75,66.67,66.67,50,56.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Grok 4.1 Fast,10,ok,3,3,3,0,2,2,3,3,2,3,4,1,2,60,70,56.25,58.33,66.67,58.33,59.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,1,ok,2,3,1,1,2,1,1,2,1,3,4,1,2,60,40,43.75,33.33,50,58.33,46.35,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,2,ok,2,3,2,2,3,2,2,3,2,3,4,1,1,60,50,56.25,58.33,66.67,50,57.81,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,3,ok,2,3,1,1,2,1,1,2,1,4,4,1,2,50,40,43.75,33.33,58.33,58.33,48.44,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,4,ok,2,3,1,0,2,1,2,2,1,3,4,2,2,40,30,37.5,41.67,50,66.67,48.96,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,5,ok,1,2,1,1,3,1,1,2,0,1,4,1,1,75,40,31.25,41.67,25,50,36.98,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,6,ok,2,2,1,1,2,1,1,2,1,3,3,0,0,70,50,37.5,33.33,50,25,36.46,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,7,ok,1,2,1,1,2,1,2,2,1,2,4,2,2,40,60,31.25,41.67,41.67,66.67,45.31,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,8,ok,2,2,1,0,2,2,2,2,2,2,4,0,0,70,50,31.25,50,50,33.33,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,9,ok,2,2,1,1,2,1,1,2,1,3,4,1,2,45,50,37.5,33.33,50,58.33,44.79,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,DeepSeek V3.2,10,ok,2,3,1,1,2,1,1,2,1,3,4,0,0,70,40,43.75,33.33,50,33.33,40.1,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,1,ok,2,3,2,1,3,2,2,2,2,2,3,1,1,40,40,50,58.33,50,41.67,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,2,ok,2,2,1,1,3,2,2,2,2,2,3,1,1,20,40,37.5,58.33,50,41.67,46.88,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,3,ok,2,1,1,1,2,1,1,2,1,1,3,1,1,20,40,31.25,33.33,33.33,41.67,34.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,4,ok,2,2,1,1,3,2,2,2,2,2,3,1,1,20,40,37.5,58.33,50,41.67,46.88,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,5,ok,2,2,1,1,3,2,2,2,2,2,3,1,1,20,40,37.5,58.33,50,41.67,46.88,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,6,ok,2,2,1,1,3,2,2,2,2,2,3,1,1,20,40,37.5,58.33,50,41.67,46.88,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,7,ok,2,1,1,1,2,2,1,2,1,1,3,1,1,20,40,31.25,41.67,33.33,41.67,36.98,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,8,ok,2,2,1,1,3,2,2,2,2,2,3,1,1,20,40,37.5,58.33,50,41.67,46.88,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,9,ok,2,2,1,1,3,2,2,2,2,2,3,1,1,20,40,37.5,58.33,50,41.67,46.88,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 3.3 70B,10,ok,2,1,1,1,3,2,2,2,2,2,3,1,1,20,40,31.25,58.33,50,41.67,45.31,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,1,ok,2,2,1,1,2,2,2,2,1,2,3,1,1,40,30,37.5,50,41.67,41.67,42.71,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,2,ok,2,2,1,1,2,2,2,2,1,2,3,1,1,40,30,37.5,50,41.67,41.67,42.71,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,3,ok,3,3,2,1,2,1,1,2,1,2,3,1,1,40,80,56.25,33.33,41.67,41.67,43.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,4,ok,3,3,2,1,2,1,1,2,1,2,3,1,1,40,80,56.25,33.33,41.67,41.67,43.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,5,ok,2,1,1,2,2,1,2,2,1,2,3,1,1,40,50,37.5,41.67,41.67,41.67,40.62,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,6,ok,3,2,2,2,3,2,2,2,1,2,3,1,1,40,50,56.25,58.33,41.67,41.67,49.48,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,7,ok,2,2,1,1,2,2,2,2,1,2,3,1,1,40,30,37.5,50,41.67,41.67,42.71,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,8,ok,2,2,1,1,2,1,1,1,1,1,3,1,1,40,20,37.5,33.33,25,41.67,34.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,9,ok,3,2,2,2,3,2,2,2,1,2,3,1,1,40,50,56.25,58.33,41.67,41.67,49.48,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Llama 4 Scout,10,ok,2,2,1,2,2,2,2,1,1,1,3,1,1,40,30,43.75,50,25,41.67,40.1,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,1,ok,3,2,2,2,3,2,2,3,2,2,2,1,1,40,70,56.25,58.33,58.33,33.33,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,2,ok,3,2,3,2,3,2,2,2,2,2,3,1,1,40,70,62.5,58.33,50,41.67,53.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,3,ok,3,2,3,2,3,2,2,2,2,2,3,1,1,50,70,62.5,58.33,50,41.67,53.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,4,ok,3,2,2,2,3,2,2,2,2,2,3,1,1,50,70,56.25,58.33,50,41.67,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,5,ok,3,2,3,2,3,2,2,2,2,2,3,1,1,40,70,62.5,58.33,50,41.67,53.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,6,ok,3,2,2,2,3,2,2,2,2,2,3,1,1,40,70,56.25,58.33,50,41.67,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,7,ok,3,2,3,2,3,3,2,3,2,3,2,1,1,30,60,62.5,66.67,66.67,33.33,57.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,8,ok,3,2,2,2,3,2,2,2,2,2,3,1,1,40,70,56.25,58.33,50,41.67,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,9,ok,3,2,3,2,3,2,2,2,2,2,3,1,1,40,70,62.5,58.33,50,41.67,53.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Qwen 2.5 72B,10,ok,3,2,3,2,3,3,2,3,2,3,3,1,1,40,70,62.5,66.67,66.67,41.67,59.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,1,ok,3,3,1,2,4,1,2,2,1,2,3,1,1,50,60,56.25,58.33,41.67,41.67,49.48,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,2,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,3,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,4,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,5,ok,3,3,1,2,4,1,2,2,1,2,3,1,1,50,70,56.25,58.33,41.67,41.67,49.48,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,6,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,7,ok,3,3,1,2,4,1,1,2,1,2,3,1,1,50,70,56.25,50,41.67,41.67,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,8,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,9,ok,3,3,2,,3,2,,3,2,3,3,,,50,70,50,41.67,66.67,25,45.83,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c93e6387-b92c-48c6-8f73-057feb3ebb23,Case Study – Vaccination Mandates,Mixtral 8x7B,10,ok,3,3,1,2,4,1,1,2,1,2,3,1,1,50,70,56.25,50,41.67,41.67,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,1,ok,2,2,1,1,1,1,1,1,1,2,1,0,0,78,45,37.5,25,33.33,8.33,26.04,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,2,ok,2,2,1,1,1,1,1,1,1,2,1,0,0,75,50,37.5,25,33.33,8.33,26.04,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,3,ok,2,2,1,1,1,1,1,1,1,2,1,0,0,78,45,37.5,25,33.33,8.33,26.04,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,4,ok,2,2,1,1,1,1,1,1,1,2,1,0,0,75,45,37.5,25,33.33,8.33,26.04,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,5,ok,2,1,1,1,1,1,1,1,1,2,1,0,0,75,45,31.25,25,33.33,8.33,24.48,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,6,ok,2,1,1,1,1,1,1,1,1,2,1,0,0,78,45,31.25,25,33.33,8.33,24.48,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,7,ok,1,1,1,1,1,1,1,1,1,1,1,0,0,75,45,25,25,25,8.33,20.83,Autonomy not fully demonstrated; reassessment recommended
